OGid	Method	OGtype	Species	Sp_geneID	GeneID	GO_status	GeneStart	GeneEnd	Strand	Scaffold	ExonCount	ProtLength	RNAseq_Coverage	RNAseq_status	AnnotStatus_1	AnnotStatus_2	AnnotStatus_3
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg37365.t1	jg37365	+	392911953	392931889	+	Scaffold_4	3	261	1.075040128410915	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg14581.t1	jg14581	-	130113110	130113589	-	Scaffold_1_Vmt	1	160	31.204592901878915	Good	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg19863.t1	jg19863	-	476182864	476184158	-	Scaffold_1_Vmt	3	207	38.0	Good	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dsil	Dsil_jg1832.t1	jg1832	-	16355107	16355646	+	Scaffold_15361_HRSCAF_19822	1	180	3.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dver	Dver_jg22246.t1	jg22246	-	496274	496603	+	ctg1041	1	110	0.3069908814589666	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dver	Dver_jg23100.t1	jg23100	-	91937	92332	+	ctg3065	1	132	0.04050632911392405	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dgom	Dgom_jg6293.t1	jg6293	-	2	300	+	ctg15025	1	100	0.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dgom	Dgom_jg21383.t1	jg21383	-	384234	384629	+	ctg663	1	132	0.0	Bad	Annotated	Annotated	Annotated
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg43544.t1	jg43544	-	226102586	226113169	-	Scaffold_2	2	173	0.11433430974203912	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg47351.t1	jg47351	-	449926165	449931259	-	Scaffold_2	2	210	6.0	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg22886.t1	jg22886	-	33963507	33987468	-	Scaffold_3	2	278	0.12537039355619548	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg24556.t1	jg24556	-	150190410	150190655	+	Scaffold_3	1	82	9.0	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg35094.t1	jg35094	-	287808622	287825432	+	Scaffold_4	2	225	0.0355145746579417	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg7814.t1	jg7814	-	560856283	560862636	+	Scaffold_5	2	217	3.092554698567606	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg3189.t1	jg3189	-	157393306	157393608	-	Scaffold_5	1	101	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg656.t1	jg656	+	28852	68667	-	Scaffold_396	3	316	0.21529574281049857	Bad	Annotated	Annotated	Annotated
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg20205.t1	jg20205	-	503790115	503797065	-	Scaffold_1_Vmt	2	164	9.043165467625899	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg34017.t1	jg34017	-	217549574	217565080	-	Scaffold_4	2	246	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg9139.t1	jg9139	+	323889	352878	+	ctg1267_VPextra	2	337	2.1353961847597365	Bad	Annotated	Annotated	Annotated
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg23167.t1	jg23167	-	54556577	54562512	+	Scaffold_3	2	203	0.24987363100252738	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg52346.t1	jg52346	-	788778451	788798233	+	Scaffold_2	2	161	0.6751086846628248	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg4119.t1	jg4119	-	244189545	244201770	+	Scaffold_5	2	172	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg15661.t1	jg15661	-	193976863	193977267	+	Scaffold_1_Vmt	1	135	7.0	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg21706.t1	jg21706	-	587698595	587709928	-	Scaffold_1_Vmt	2	200	0.2758316421071208	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg14235.t1	jg14235	-	112796747	112797460	+	Scaffold_1_Vmt	1	238	5.0	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg7942.t1	jg7942	-	573003709	573011758	+	Scaffold_5	2	156	0.23742079761461052	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg52866.t1	jg52866	-	90355	103079	-	Scaffold_120	2	199	2.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg46002.t1	jg46002	-	359019293	359031403	-	Scaffold_2	2	146	1.4331131296449215	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg41887.t1	jg41887	-	121469181	121476359	+	Scaffold_2	2	169	1.1253831150738367	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg40670.t1	jg40670	-	41565932	41573456	-	Scaffold_2	2	160	36.36895268474216	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg31834.t1	jg31834	-	58282500	58297067	+	Scaffold_4	2	161	0.2342966980160637	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg1219.t1	jg1219	-	89051	95330	-	Scaffold_30	2	175	0.10654562828475872	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg53632.t1	jg53632	-	10814	11332	+	Scaffold_2481	1	173	2.3146718146718146	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg25360.t1	jg25360	-	216223994	216224863	+	Scaffold_3	2	108	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg49404.t1	jg49404	-	589718982	589734236	+	Scaffold_2	2	185	6.311197063065426	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg8768.t1	jg8768	-	645846465	645847334	+	Scaffold_5	2	108	32.776754890678944	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg119.t1	jg119	-	9658	16162	+	Scaffold_1805	2	171	0.046125461254612546	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg32502.t1	jg32502	+	106920870	106927295	+	Scaffold_4	2	294	0.0	Bad	Annotated	Annotated	Annotated
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg8711.t1	jg8711	-	640709133	640714627	+	Scaffold_5	2	164	1.9623225336730978	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg9299.t1	jg9299	-	2251580	2261437	+	ctg82_VPr	2	142	0.030333772953231208	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg45159.t1	jg45159	+	308340980	308353024	-	Scaffold_2	3	270	1.0953171703752906	Bad	Annotated	Annotated	Annotated
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg49116.t1	jg49116	-	575533063	575543407	-	Scaffold_2	2	168	1123.0119876256767	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg30064.t1	jg30064	-	57502	70301	+	ctg4424_VPextra	2	195	0.04687866239549965	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg34691.t1	jg34691	-	259202211	259214252	+	Scaffold_4	2	144	6.025828419566481	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg16118.t1	jg16118	-	226611309	226611785	+	Scaffold_1_Vmt	1	159	5.0	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg37799.t2	jg37799	-	411136905	411150962	-	Scaffold_4	1	223	2.021341680301629	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg26145.t1	jg26145	-	281400973	281438627	+	Scaffold_3	3	240	0.2537844584904658	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg16692.t1	jg16692	-	263090909	263101262	-	Scaffold_1_Vmt	2	230	173.08693132425384	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg5895.t1	jg5895	-	395454086	395454674	+	Scaffold_5	1	197	146.0	Good	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg2018.t1	jg2018	-	62698053	62715247	-	Scaffold_5	2	227	0.5355938117948121	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg15720.t1	jg15720	-	198314238	198325734	-	Scaffold_1_Vmt	2	233	0.4986082115518441	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg22066.t1	jg22066	-	21254	21670	-	Scaffold_1952	1	139	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg14861.t1	jg14861	-	142401375	142416863	+	Scaffold_1_Vmt	2	160	4.051136363636363	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg26887.t1	jg26887	-	323796893	323799418	-	Scaffold_3	2	199	0.6142574257425742	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg21472.t1	jg21472	-	571303189	571318480	-	Scaffold_1_Vmt	2	138	0.192204564776666	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg34431.t1	jg34431	-	243069595	243076196	-	Scaffold_4	2	252	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg51167.t1	jg51167	-	703182827	703213964	+	Scaffold_2	2	222	0.03160227382214086	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg28560.t1	jg28560	-	427317874	427322844	+	Scaffold_3	2	203	0.0806841046277666	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg26727.t1	jg26727	-	313418978	313423930	+	Scaffold_3	2	153	1.0458400646203554	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg42737.t1	jg42737	-	184224629	184234560	-	Scaffold_2	2	237	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg40055.t1	jg40055	-	2458404	2465096	+	Scaffold_2	2	252	0.2239988045427376	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg28374.t1	jg28374	-	413959846	413965888	-	Scaffold_3	2	216	0.09467063886130421	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg38166.t1	jg38166	-	5148826	5165226	-	ctg52_VPr	2	248	2.0364024390243904	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dcat	Dcat_jg16720.t1	jg16720	-	265521952	265522269	-	Scaffold_1_Vmt	1	106	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dtil	Dtil_jg4297.t1	jg4297	-	201573106	201573312	+	Scaffold_1	1	69	6.0	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dver	Dver_jg14629.t1	jg14629	-	345975	369069	-	ctg2311	2	198	6.924352645708842	Good	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dban	Dban_jg24188.t1	jg24188	-	74642	74848	-	ctg1835	1	69	1.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_51	BROC	56.1.0.1.1.1	Dgom	Dgom_jg20276.t1	jg20276	-	16682	16957	+	ctg13946	1	92	0.6945454545454546	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_52	BROC	1.1.1.1.2.1	Dcat	Dcat_jg11196.t1	jg11196	+	692393	730291	+	ctg613_VPr	6	143	188.18826851021163	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dtil	Dtil_jg23021.t1	jg23021	+	208453023	208463634	-	Scaffold_2	4	120	744.0377909716332	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dsil	Dsil_jg15223.t1	jg15223	+	2432774	2449158	+	Scaffold_14178_HRSCAF_16784	4	210	127.718994140625	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dver	Dver_jg3747.t1	jg3747	+	396418	404952	-	ctg752_MOr1	4	100	322.4408249355519	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dban	Dban_jg4083.t1	jg4083	+	266509	270704	-	ctg1642_MOr1	2	46	253.86293206197854	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dban	Dban_jg22098.t1	jg22098	+	1359	7802	-	ctg8095	3	90	415.38103367996274	Good	Annotated	Annotated	Annotated
OG_52	BROC	1.1.1.1.2.1	Dgom	Dgom_jg9097.t1	jg9097	+	41664	52260	-	ctg1106_MOr1	4	100	557.1358059645149	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dcat	Dcat_jg21510.t1	jg21510	+	573902190	573915306	+	Scaffold_1_Vmt	4	174	8.560003049710277	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dcat	Dcat_jg21519.t1	jg21519	+	574723339	574763165	-	Scaffold_1_Vmt	6	351	3.003615728418621	Bad	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dtil	Dtil_jg2002.t1	jg2002	+	113954371	113958506	-	Scaffold_7	3	141	238.5148730350665	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dsil	Dsil_jg8203.t1	jg8203	+	8614318	8621934	-	Scaffold_13616_HRSCAF_15698	4	174	5.040047268907563	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dver	Dver_jg7408.t1	jg7408	+	244146	251226	+	ctg942	4	174	9.451553672316384	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dban	Dban_jg1284.t1	jg1284	+	4796	30485	-	ctg1647_MOextra	6	189	5.96971466386391	Good	Annotated	Annotated	Annotated
OG_53	BROC	2.1.1.1.1.1	Dgom	Dgom_jg21175.t1	jg21175	+	153388	160482	-	ctg526	4	174	13.347617705102904	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24711.t1	jg24711	+	165650498	165684327	-	Scaffold_3	10	523	258.5712849921665	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24705.t1	jg24705	+	165320700	165356018	-	Scaffold_3	10	558	1700.4090548728693	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24707.t1	jg24707	+	165483372	165522391	-	Scaffold_3	10	565	941.8763935518593	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24703.t1	jg24703	+	165100248	165132363	-	Scaffold_3	6	340	134.9872956562354	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24710.t1	jg24710	+	165586247	165619774	-	Scaffold_3	11	484	629.3505831121186	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dcat	Dcat_jg24704.t1	jg24704	+	165214508	165289032	-	Scaffold_3	11	1035	772.4793757715635	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dtil	Dtil_jg18054.t1	jg18054	+	133660376	133669270	+	Scaffold_4	3	112	1841.707218349449	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dtil	Dtil_jg18055.t1	jg18055	+	133675659	133680935	+	Scaffold_4	4	161	2610.508718726308	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dsil	Dsil_jg9425.t1	jg9425	+	62776166	62801427	+	Scaffold_15005_HRSCAF_18897	10	527	449.36360397450613	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dsil	Dsil_jg195.t1	jg195	+	338	6778	-	Scaffold_9742_HRSCAF_11211	3	125	1.725776397515528	Bad	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dsil	Dsil_jg18278.t1	jg18278	+	4496	15988	-	Scaffold_991_HRSCAF_1216	5	317	131.9173337974243	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dsil	Dsil_jg9426.t1	jg9426	+	62807090	62843025	+	Scaffold_15005_HRSCAF_18897	10	515	365.77289550577433	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dver	Dver_jg18336.t1	jg18336	+	1160814	1178646	-	ctg212	9	367	201.93623822341857	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dver	Dver_jg18335.t1	jg18335	+	1156307	1160697	-	ctg212	3	90	665.0473804100228	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dban	Dban_jg10474.t1	jg10474	+	121799	146075	+	ctg1649_MOr1	10	514	238.21243203163618	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dgom	Dgom_jg16982.t1	jg16982	+	61045	73819	-	ctg8054	5	192	445.90519805855644	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dgom	Dgom_jg16981.t1	jg16981	+	49035	60993	-	ctg8054	6	323	895.0528516474327	Good	Annotated	Annotated	Annotated
OG_54	BROC	6.2.4.2.1.3	Dgom	Dgom_jg738.t1	jg738	+	380	1258	+	ctg25349	2	103	128.5148063781321	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg40498.t1	jg40498	+	28513673	28514191	+	Scaffold_2	1	173	9.617760617760618	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg34646.t1	jg34646	-	257209601	257209927	+	Scaffold_4	1	109	305.0490797546012	Good	Annotated	CD_NA	CDCoil_NA
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg7345.t1	jg7345	+	519552116	519568915	-	Scaffold_5	3	407	12.295315197333174	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg137.t1	jg137	-	5318	5635	-	Scaffold_2521	1	106	0.0	Bad	Annotated	Annotated	CDCoil_NA
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg14303.t1	jg14303	+	117408616	117409128	+	Scaffold_1_Vmt	1	171	2.0	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg15057.t1	jg15057	-	155872541	155872846	+	Scaffold_1_Vmt	1	102	0.3770491803278688	Bad	Annotated	Annotated	CDCoil_NA
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg10160.t1	jg10160	-	106202	106525	+	Scaffold_172_Vmt	1	108	1758.8792569659443	Good	Annotated	CD_NA	CDCoil_NA
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg13019.t1	jg13019	+	63408099	63408476	-	Scaffold_1_Vmt	1	126	20.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg44471.t1	jg44471	+	274335647	274336519	+	Scaffold_2	1	291	1.0	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg36512.t1	jg36512	+	363443534	363443932	-	Scaffold_4	1	133	4.0	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg52505.t1	jg52505	+	806252419	806253319	+	Scaffold_2	2	211	0.0	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg37301.t1	jg37301	+	389791627	389792214	-	Scaffold_4	1	196	22.398637137989777	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg9020.t1	jg9020	+	252311	253957	+	Scaffold_36	2	476	4.761846901579587	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg35825.t1	jg35825	+	338557296	338558594	+	Scaffold_4	1	433	45.252696456086284	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg35125.t1	jg35125	+	289855658	289857304	+	Scaffold_4	2	498	20.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_m1-g44111.t1	m1-g44111	+	306435432	306437078	-	Scaffold_2	4	498	21.36573511543135	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg20962.t1	jg20962	+	536278015	536279661	+	Scaffold_1_Vmt	2	498	441.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg50823.t1	jg50823	+	684350790	684352436	-	Scaffold_2	1	549	23.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dcat	Dcat_jg15596.t1	jg15596	+	190584573	190586219	+	Scaffold_1_Vmt	1	549	1420.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dtil	Dtil_jg10033.t1	jg10033	+	27464255	27490901	+	Scaffold_3	8	544	335.92122645049915	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dtil	Dtil_jg18169.t1	jg18169	+	146255114	146255398	-	Scaffold_4	1	95	60.98943661971831	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dsil	Dsil_jg7707.t1	jg7707	+	154331671	154332258	-	Scaffold_14804_HRSCAF_18385	1	196	77.10051107325383	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dsil	Dsil_jg7706.t1	jg7706	+	154321684	154322271	-	Scaffold_14804_HRSCAF_18385	1	196	27.0	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dver	Dver_jg5084.t1	jg5084	+	201300	202094	-	ctg1765	1	265	4.348866498740554	Bad	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dban	Dban_jg10252.t1	jg10252	+	20463	20996	-	ctg6029	1	178	346.8405253283302	Good	Annotated	Annotated	Annotated
OG_55	BROC	19.2.2.1.1.1	Dgom	Dgom_jg3999.t1	jg3999	+	17516	26799	+	ctg10024	3	204	2.788861359474308	Bad	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dcat	Dcat_jg43554.t1	jg43554	+	226703065	226736865	-	Scaffold_2	11	452	1051.9671893491125	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dtil	Dtil_jg7864.t1	jg7864	+	58953505	58976713	-	Scaffold_5_Vmt	11	450	1440.3703895208548	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dsil	Dsil_jg19772.t1	jg19772	+	81930303	81932502	-	Scaffold_15272_HRSCAF_19649	2	168	1242.1082310140973	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dsil	Dsil_jg19764.t1	jg19764	+	81767149	81778075	+	Scaffold_15272_HRSCAF_19649	6	227	892.4183598755262	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dsil	Dsil_jg14657.t1	jg14657	+	275902492	275923844	+	Scaffold_15362_HRSCAF_19823	4	199	14.949559760209816	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dver	Dver_jg8109.t1	jg8109	+	71207	91213	-	ctg663	11	370	957.5520343896831	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dban	Dban_jg5651.t1	jg5651	+	39956	48175	-	ctg6098_MOextra	5	218	802.8650687431561	Good	Annotated	Annotated	Annotated
OG_56	BROC	1.1.3.1.1.1	Dgom	Dgom_jg1437.t1	jg1437	+	4548	27012	+	ctg8669_MOr1	12	386	571.3903579059829	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg42952.t1	jg42952	-	193258918	193259259	+	Scaffold_2	1	114	33.0	Good	Annotated	CD_NA	CDCoil_NA
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg39211.t1	jg39211	-	543323	544006	+	ctg658_VPextra	1	228	0.35724743777452417	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg39077.t1	jg39077	-	649042	649461	+	ctg320_VPextra	1	140	36.930787589498806	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg53022.t1	jg53022	+	98603	100933	+	ctg2529_VPextra	1	777	14.0	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg16112.t1	jg16112	+	226464929	226466371	+	Scaffold_1_Vmt	1	481	6.832177531206657	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg21969.t1	jg21969	+	598071	600401	+	ctg542_VPr	1	777	334.86223175965665	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg39078.t1	jg39078	+	649594	651264	+	ctg320_VPextra	1	557	38.49520958083832	Good	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg39212.t1	jg39212	+	547947	550307	+	ctg658_VPextra	2	418	3.390677966101695	Bad	Annotated	Annotated	Annotated
OG_57	BROC	39.1.2.1.1.1	Dcat	Dcat_jg3860.t1	jg3860	+	219334006	219335664	+	Scaffold_5	1	553	446.18094089264173	Good	Annotated	Annotated	Annotated
